uid
100004553325930.00
100004553616908.00
100004554333815.00
100004555260634.00
100004558442501.00
100004560848269.00
100004560930126.00
100004561234168.00
100004561388654.00
100004563574315.00
100004567895270.00
100004573361889.00
100004581544203.00
100004582632106.00
100004590574424.00
100004597560944.00
100004599242870.00
100004604584820.00
100004613465043.00
100004618022348.00
100004621393186.00
100004625382649.00
100004626964814.00
100004639330582.00
100004641606072.00
100004643882236.00
100004644133956.00
100004644699079.00
100004646881598.00
100004646980378.00
100004647542038.00
100004648716073.00
100004648806487.00
100004651063626.00
100004651086157.00
100004652791923.00
100004653723660.00
100004654650678.00
100004654719278.00
100004659761105.00
100004676289974.00
100004679406207.00
100004680041044.00
100004681541488.00
100004682285483.00
100004682677246.00
100004683340020.00
100004684092371.00
100004685164451.00
100004685435879.00
100004688052520.00
100004693989800.00
100004700055883.00
100004700311013.00
100004700772376.00
100004704480457.00
100004705321307.00
100004706971129.00
100004707420062.00
100004708092884.00
100004708209436.00
100004708568265.00
100004712559371.00
100004713216752.00
100004714712762.00
100004723538053.00
100004724142370.00
100004728640634.00
100004731574702.00
100004734963081.00
100004736551001.00
100004737377684.00
100004739196068.00
100004739232238.00
100004741536697.00
100004741710981.00
100004743367817.00
100004746039552.00
100004746335465.00
100004758371044.00
100004758423684.00
100004760521559.00
100004763410660.00
100004764223155.00
100004765927348.00
100004765980830.00
100004767343803.00
100004767490176.00
100004770965721.00
100004770973174.00
100004771925527.00
100004774115549.00
100004779192961.00
100004780260431.00
100004782731473.00
100004788365944.00
100004790864097.00
100004794751315.00
100004795926288.00
100004796610174.00
100004799676131.00
100004800303737.00
100004804864579.00
100004805372462.00
100004812482025.00
100004834231563.00
100004872093966.00
100004875349262.00
100004876027171.00
100004886862668.00
100004887189896.00
100004897725962.00
100004908396350.00
100004921383601.00
100004922101288.00
100004923702214.00
100004924652613.00
100004925504179.00
100004930322887.00
100004934824530.00
100004943083391.00
100004959150461.00
100004963477402.00
100004966122726.00
100004966715996.00
100004970587789.00
100004970643026.00
100004975712712.00
100004975715555.00
100004978774239.00
100004979798349.00
100004982731777.00
100004990208942.00
100004992373776.00
100004995304989.00
100004996353386.00
100005001284954.00
100005003463307.00
100005009011831.00
100005009227751.00
100005010193690.00
100005010300685.00
100005010490432.00
100005011509481.00
100005012887279.00
100005014954518.00
100005017117256.00
100005021138253.00
100005027234023.00
100005028422431.00
100005030021271.00
100005030226295.00
100005035178855.00
100005036883639.00
100005041835649.00
100005051115808.00
100005062658395.00
100005063353883.00
100005065236876.00
100005066141923.00
100005067011309.00
100005071690715.00
100005071785128.00
100005080688592.00
100005088914533.00
100005090376017.00
100005091401487.00
100005092265981.00
100005101833778.00
100005102983997.00
100005104920981.00
100005107297321.00
100005111058546.00
100005113478311.00
100005114255845.00
100005130073984.00
100005130962482.00
100005132436406.00
100005141253731.00
100005148491030.00
100005151660676.00
100005155449386.00
100005155774708.00
100005169159742.00
100005175669991.00
100005176755867.00
100005185450553.00
100005186074492.00
100005187065466.00
100005189353047.00
100005192443477.00
100005197422597.00
100005199046168.00
100005203541787.00
100005203988329.00
100005204532037.00
100005210471284.00
100005210502013.00
100005214224082.00
100005214364216.00
100005219588172.00
100005225891134.00
100005227755767.00
100005236057043.00
100005242870021.00
100005243496444.00
100005243585470.00
100005245008034.00
100005246832286.00
100005247757346.00
100005250423042.00
100005251474672.00
100005255892414.00
100005258258742.00
100005265577332.00
100005265888863.00
100005269801655.00
100005278272215.00
100005284000916.00
100005285285979.00
100005290350392.00
100005293782783.00
100005296608984.00
100005297707814.00
100005302929992.00
100005304993201.00
100005307188674.00
100005307228706.00
100005308298708.00
100005321322470.00
100005326864095.00
100005329861198.00
100005331583785.00
100005332124438.00
100005332359267.00
100005332693734.00
100005333355318.00
100005341450080.00
100005343875964.00
100005344453206.00
100005347032470.00
100005347870752.00
100005348915674.00
100005349037058.00
100005350022663.00
100005350482541.00
100005353216072.00
100005354611376.00
100005356691670.00
100005361641816.00
100005366520815.00
100005368532852.00
100005372552387.00
100005380809768.00
100005390792595.00
100005392779149.00
100005394516484.00
100005395925748.00
100005396610010.00
100005396624548.00
100005397332604.00
100005401502746.00
100005406872618.00
100005409194215.00
100005411383368.00
100005412284734.00
100005415763598.00
100005417177767.00
100005418033470.00
100005419208359.00
100005419832832.00
100005424724175.00
100005427881568.00
100005428962032.00
100005430903070.00
100005434239607.00
100005440625556.00
100005441531917.00
100005450324416.00
100005452441746.00
100005453674815.00
100005455026313.00
100005457107407.00
100005459250574.00
100005463820028.00
100005466881104.00
100005472215847.00
100005479033649.00
100005479931888.00
100005480680034.00
100005486980576.00
100005490480721.00
100005495950821.00
100005496158618.00
100005503116202.00
100005504911712.00
100005513310418.00
100005515783743.00
100005521750298.00
100005522830763.00
100005525523706.00
100005528533864.00
100005529213527.00
100005529426222.00
100005537713227.00
100005543710940.00
100005543861251.00
100005544301863.00
100005546104349.00
100005548001617.00
100005548093277.00
100005551327584.00
100005553792792.00
100005554483738.00
100005559692906.00
100005562489877.00
100005562735823.00
100005565001449.00
100005566421405.00
100005566474663.00
100005568972094.00
100005571334038.00
100005573719349.00
100005573954101.00
100005576144421.00
100005578180729.00
100005581989621.00
100005583125862.00
100005584410964.00
100005588017716.00
100005593655956.00
100005605780698.00
100005606538010.00
100005608651735.00
100005609344600.00
100005613038039.00
100005618946423.00
100005624016806.00
100005634099511.00
100005636200865.00
100005639172421.00
100005648141247.00
100005658073468.00
100005677153459.00
100005679303513.00
100005679491650.00
100005681804560.00
100005683080559.00
100005684313923.00
100005685423999.00
100005689050368.00
100005689907898.00
100005693702595.00
100005697392293.00
100005698876585.00
100005699921115.00
100005707364810.00
100005708400475.00
100005714225726.00
100005720283226.00
100005720349263.00
100005720718358.00
100005722005678.00
100005727247463.00
100005728751742.00
100005728895918.00
100005730973048.00
100005731172771.00
100005731622977.00
100005733469449.00
100005733610559.00
100005734757233.00
100005737384266.00
100005737479590.00
100005738263357.00
100005738356193.00
100005742129691.00
100005744170861.00
100005745030539.00
100005747950219.00
100005748489151.00
100005758478069.00
100005768087690.00
100005772934567.00
100005774534598.00
100005777591534.00
100005777885991.00
100005779092481.00
100005780175937.00
100005780620105.00
100005781363596.00
100005787121115.00
100005788275542.00
100005792141930.00
100005800511844.00
100005802632392.00
100005804229223.00
100005804851366.00
100005805820158.00
100005807981829.00
100005812920208.00
100005814906814.00
100005818184803.00
100005818603688.00
100005819315508.00
100005820372809.00
100005821233890.00
100005823690411.00
100005823734455.00
100005824123389.00
100005827686175.00
100005834175165.00
100005835191460.00
100005840354612.00
100005841010947.00
100005841636165.00
100005846534185.00
100005847030530.00
100005849500207.00
100005861973580.00
100005868485744.00
100005873432175.00
100005874511882.00
100005877699420.00
100005879283850.00
100005882023286.00
100005900952006.00
100005901120374.00
100005903200105.00
100005903319548.00
100005907363160.00
100005908183596.00
100005918827990.00
100005928214492.00
100005940425561.00
100005941561658.00
100005941961289.00
100005946815831.00
100005947985707.00
100005950782515.00
100005956298754.00
100005956655010.00
100005960101602.00
100005962056239.00
100005970874765.00
100005973312275.00
100005979904161.00
100005985406298.00
100005991702759.00
100005991907762.00
100005992118371.00
100005993675445.00
100005996809101.00
100006002553557.00
100006002982676.00
100006007787285.00
100006008734907.00
100006009195984.00
100006014730484.00
100006014829964.00
100006020375880.00
100006024252750.00
100006024794809.00
100006025361953.00
100006029412066.00
100006029613812.00
100006035148533.00
100006037594390.00
100006038707387.00
100006040143136.00
100006047401905.00
100006058415497.00
100006059500936.00
100006067154256.00
100006076724460.00
100006085236020.00
100006091508462.00
100006101470419.00
100006114190178.00
100006114279503.00
100006117907883.00
100006118862973.00
100006119857190.00
100006120515147.00
100006120551914.00
100006121051630.00
100006129094716.00
100006131430823.00
100006131791331.00
100006132399980.00
100006136694380.00
100006144307514.00
100006161468131.00
100006163416772.00
100006165338277.00
100006167710069.00
100006175568661.00
100006190890478.00
100006216512506.00
100006221676635.00
100006228666322.00
100006249612497.00
100006253267009.00
100006265230242.00
100006266376703.00
100006266646005.00
100006267422492.00
100006267612483.00
100006268773747.00
100006281863182.00
100006292238062.00
100006292714991.00
100006294212343.00
100006312436552.00
100006321195909.00
100006339159302.00
100006344707002.00
100006354487637.00
100006355324228.00
100006355456434.00
100006355780425.00
100006359585473.00
100006376293138.00
100006376443900.00
100006382032492.00
100006389501460.00
100006393033490.00
100006393907436.00
100006396603522.00
100006397354492.00
100006401923287.00
100006402156847.00
100006403299133.00
100006405334396.00
100006405879766.00
100006413672584.00
100006425157587.00
100006427780727.00
100006429376983.00
100006443650112.00
100006478011784.00
100006487465965.00
100006488738066.00
100006491103358.00
100006494370617.00
100006494809942.00
100006494857410.00
100006497673484.00
100006506473186.00
100006509220152.00
100006509952111.00
100006511279416.00
100006513316609.00
100006515115884.00
100006535596161.00
100006537737225.00
100006566042997.00
100006566619908.00
100006571029016.00
100006571873959.00
100006582300127.00
100006594709328.00
100006595807962.00
100006597903344.00
100006605618283.00
100006609930566.00
100006624104395.00
100006627760412.00
100006632343899.00
100006637623207.00
100006640274759.00
100006652540253.00
100006660549398.00
100006668174445.00
100006670356632.00
100006677438029.00
100006679201951.00
100006679234548.00
100006689049692.00
100006693513366.00
100006730051489.00
100006738660600.00
100006740231816.00
100006758708053.00
100006764311000.00
100006775756838.00
100006787181615.00
100006788894717.00
100006792183328.00
100006794139569.00
100006798194251.00
100006801585312.00
100006802306905.00
100006807780932.00
100006811309350.00
100006812283998.00
100006817922925.00
100006821820249.00
100006825880618.00
100006827411257.00
100006827893665.00
100006830077939.00
100006850093283.00
100006878170972.00
100006881193698.00
100006907719437.00
100006929410409.00
100006944835357.00
100006945160470.00
100006956014695.00
100006980920844.00
100006990362682.00
100007002487800.00
100007008398485.00
100007018537983.00
100007036322211.00
100007048924451.00
100007072510721.00
100007075477734.00
100007081865556.00
100007085255466.00
100007091737967.00
100007099530139.00
100007110280176.00
100007112284314.00
100007136408210.00
100007148803440.00
100007166827733.00
100007231878314.00
100007284220687.00
100007292197051.00
100007303934687.00
100007318179596.00
100007357062122.00
100007443910092.00
100007483476023.00
100007490679901.00
100007512661775.00
100007546574011.00
100007546920734.00
100007552489097.00
100007598856129.00
100007604770164.00
100007614795334.00
100007630417653.00
100007651514326.00
100007663548463.00
100007663951981.00
100007669141123.00
100007669481509.00
100007698727718.00
100007702928776.00
100007714894176.00
100007734821297.00
100007747626343.00
100007756862159.00
100007765727892.00
100007775522814.00
100007798538583.00
100007802891810.00
100007828636562.00
100007840420304.00
100007842451740.00
100007851155500.00
100007852638245.00
100007860427975.00
100007887601931.00
100007925322092.00
100007955460376.00
100007982103852.00
100007995270179.00
100008013670691.00
100008015826834.00
100008017209474.00
100008020241329.00
100008024855597.00
100008044988922.00
100008046487468.00
100008046723565.00
100008052698218.00
100008069202220.00
100008084684247.00
100008174102081.00
100008175465920.00
100008198767425.00
100008203536344.00
100008218141009.00
100008258597814.00
100008261478096.00
100008264882086.00
100008281935751.00
100008288945467.00
100008326898547.00
100008356656935.00
100008361873526.00
100008470868083.00
100008491692736.00
100008514367613.00
100008533907856.00
100008543868970.00
100008596518683.00
100008627171250.00
100008640791705.00
100008723823251.00
100008768432447.00
100008832968517.00
100008887117563.00
100008895666273.00
100008918530818.00
100008922632108.00
100009000387862.00
100009028080285.00
100009103997638.00
100009117906034.00
100009119779139.00
100009126092537.00
100009131385186.00
100009134154913.00
100009154763878.00
100009220838262.00
100009222528048.00
100009222898574.00
100009228469442.00
100009246517873.00
100009252774802.00
100009269991631.00
100009293565125.00
100009295691888.00
100009296954215.00
100009298570800.00
100009303474315.00
100009316990483.00
100009325495660.00
100009404243548.00
100009405243544.00
100009409145300.00
100009412741310.00
100009416033830.00
100009423700021.00
100009424269552.00
100009430390359.00
100009459594457.00
100009466935661.00
100009477176642.00
100009481184792.00
100009490831315.00
100009495814655.00
100009507491793.00
100009524359950.00
100009556162490.00
100009578679680.00
100009591720717.00
100009629074016.00
100009631461962.00
100009639273064.00
100009648064088.00
100009651195557.00
100009652779059.00
100009653375222.00
100009654041805.00
100009657553595.00
100009663457432.00
100009677473844.00
100009679808878.00
100009694389235.00
100009696039124.00
100009700118305.00
100009726632361.00
100009733663787.00
100009744061757.00
100009756814932.00
100009757996775.00
100009760306740.00
100009769811504.00
100009772634388.00
100009777911184.00
100009785523204.00
100009786337565.00
100009789643716.00
100009802218031.00
